customer_id,churn_probability,value_at_risk,expected_net_value,recommended_action,selection_reason,policy_rank,economic_scenario
0443446b68f5c0a7,0.5455670046750088,48.29413682083646,7.073534205209114,do_not_contact,Below the budget-constrained value rank,1352,base_case
b290f48c88316662,0.5804482051766663,48.26833139787604,7.06708284946901,do_not_contact,Below the budget-constrained value rank,1353,base_case
6fbf236d00bcec2a,0.6825374593556022,48.26529516960173,7.066323792400432,do_not_contact,Below the budget-constrained value rank,1354,base_case
0e1c9515ee8b7f9a,0.23817872533801118,48.26155966842785,7.0653899171069625,do_not_contact,Below the budget-constrained value rank,1355,base_case
5dd88dd16f01609d,0.6295822830064648,48.260315112719056,7.065078778179764,do_not_contact,Below the budget-constrained value rank,1356,base_case
2fb6a77ee880e0ca,0.595062828994241,48.239363295247145,7.059840823811786,do_not_contact,Below the budget-constrained value rank,1357,base_case
2fbcd80781596095,0.1861465509125321,48.229082169029766,7.0572705422574415,do_not_contact,Below the budget-constrained value rank,1358,base_case
434cc48d203a44be,0.5058558360285041,48.199461624303964,7.049865406075991,do_not_contact,Below the budget-constrained value rank,1359,base_case
9b3dd153b32520ec,0.08731624383275081,48.18180187686256,7.045450469215639,do_not_contact,Below the budget-constrained value rank,1360,base_case
003eeb65813ea524,0.47701288929819224,48.16089084865803,7.040222712164507,do_not_contact,Below the budget-constrained value rank,1361,base_case
cffc0b62055ef851,0.7308145624940643,48.14935204264018,7.037338010660045,do_not_contact,Below the budget-constrained value rank,1362,base_case
2b9011f7878ad19c,0.7073108788677932,48.08299354543257,7.020748386358143,do_not_contact,Below the budget-constrained value rank,1363,base_case
11b030ea14465ea7,0.32742490411545366,48.070559872806214,7.017639968201554,do_not_contact,Below the budget-constrained value rank,1364,base_case
3d8b8d3c1890c24f,0.6570152824160616,48.06789507684148,7.01697376921037,do_not_contact,Below the budget-constrained value rank,1365,base_case
aed0be04879e9f2a,0.7725911623488887,48.00108891673645,7.000272229184112,do_not_contact,Below the budget-constrained value rank,1366,base_case
b3c1aa73759ab6b9,0.6856571500603055,47.89452324601246,6.973630811503115,do_not_contact,Below the budget-constrained value rank,1367,base_case
ed3784263526ed8e,0.18545767252365272,47.82777189596106,6.956942973990264,do_not_contact,Below the budget-constrained value rank,1368,base_case
5e3d598407d3408f,0.5601484740722973,47.78514602615954,6.946286506539884,do_not_contact,Below the budget-constrained value rank,1369,base_case
1cbe2c2159788382,0.5871545327364243,47.7383057068686,6.93457642671715,do_not_contact,Below the budget-constrained value rank,1370,base_case
ec4f9af0127ac930,0.4205112246343201,47.67840367148848,6.9196009178721205,do_not_contact,Below the budget-constrained value rank,1371,base_case
9287414d114086fe,0.5196829731811708,47.67181833734175,6.917954584335437,do_not_contact,Below the budget-constrained value rank,1372,base_case
5d52f7ea2c20e358,0.1250080689233835,47.64888810328486,6.912222025821215,do_not_contact,Below the budget-constrained value rank,1373,base_case
a084a874cad7b922,0.12030924769554843,47.63199518288767,6.907998795721918,do_not_contact,Below the budget-constrained value rank,1374,base_case
b8b5b7abd965cd5b,0.29018331120452645,47.62517521819809,6.906293804549522,do_not_contact,Below the budget-constrained value rank,1375,base_case
57005cab96d00ecd,0.6983139071532751,47.62116774136401,6.905291935341003,do_not_contact,Below the budget-constrained value rank,1376,base_case
ce878bebe86def54,0.701398648586086,47.59586019507891,6.898965048769728,do_not_contact,Below the budget-constrained value rank,1377,base_case
b6f8f2675755fb5b,0.6975004112587265,47.51128676350505,6.877821690876262,do_not_contact,Below the budget-constrained value rank,1378,base_case
d4407f57c1c3ae36,0.6235517590225503,47.48658420836232,6.871646052090581,do_not_contact,Below the budget-constrained value rank,1379,base_case
2c3a94f9dd1bb6b2,0.30128866833800044,47.46426358829774,6.866065897074435,do_not_contact,Below the budget-constrained value rank,1380,base_case
0faa7c109c6d52a5,0.5440604304439629,47.446694048372336,6.861673512093084,do_not_contact,Below the budget-constrained value rank,1381,base_case
8591481dc1fa3b4e,0.6601895739404386,47.42273747528959,6.855684368822397,do_not_contact,Below the budget-constrained value rank,1382,base_case
66a850e4ce2f4156,0.3226068140754759,47.40674872157711,6.851687180394277,do_not_contact,Below the budget-constrained value rank,1383,base_case
583d7b9d230e49e0,0.5651890366181381,47.360580512453495,6.840145128113374,do_not_contact,Below the budget-constrained value rank,1384,base_case
4c1d0e02dc07e60c,0.6240618340186322,47.35693227450391,6.839233068625978,do_not_contact,Below the budget-constrained value rank,1385,base_case
94f186ab5c6a9f3d,0.5059080143827067,47.3484369740919,6.837109243522976,do_not_contact,Below the budget-constrained value rank,1386,base_case
7dd419ae3a2d4f0c,0.5148883002389104,47.33625588246422,6.8340639706160555,do_not_contact,Below the budget-constrained value rank,1387,base_case
3b5ca75b460cb226,0.3348523192682566,47.33522613023965,6.833806532559912,do_not_contact,Below the budget-constrained value rank,1388,base_case
bc1d43d22d1bf74c,0.46686177989056266,47.2704555065893,6.817613876647325,do_not_contact,Below the budget-constrained value rank,1389,base_case
e8e2f63630adf727,0.35844405397732854,47.26407451339656,6.8160186283491395,do_not_contact,Below the budget-constrained value rank,1390,base_case
2b0f43e5be79a57e,0.76165282792119,47.23694673484428,6.80923668371107,do_not_contact,Below the budget-constrained value rank,1391,base_case
295417ef3f669bc1,0.7141408510214861,47.233990027412105,6.808497506853026,do_not_contact,Below the budget-constrained value rank,1392,base_case
f2851671c17b2b51,0.35242105217306197,47.16450941232089,6.791127353080222,do_not_contact,Below the budget-constrained value rank,1393,base_case
99961a37306f44bb,0.6989539488666723,47.144793328031476,6.786198332007869,do_not_contact,Below the budget-constrained value rank,1394,base_case
bc12d19917637476,0.7268627234718816,47.100704480977925,6.775176120244481,do_not_contact,Below the budget-constrained value rank,1395,base_case
b9d20d3bab6207c8,0.48007137120424664,47.06331680463711,6.765829201159278,do_not_contact,Below the budget-constrained value rank,1396,base_case
aa6bea57af433119,0.6272022625477791,47.062748972535154,6.765687243133788,do_not_contact,Below the budget-constrained value rank,1397,base_case
4e13b63c02588f9a,0.10978181915212187,47.05029205221639,6.762573013054098,do_not_contact,Below the budget-constrained value rank,1398,base_case
01e47643051584b1,0.5000437079265336,47.01185922256702,6.752964805641755,do_not_contact,Below the budget-constrained value rank,1399,base_case
ce45d2f81a0d917d,0.6067893179396349,46.940008057174275,6.735002014293569,do_not_contact,Below the budget-constrained value rank,1400,base_case
96ae58c828781d6f,0.6746244941466101,46.858742738929394,6.714685684732348,do_not_contact,Below the budget-constrained value rank,1401,base_case
bb3885ff70bd46e2,0.2600962364891823,46.818493001117005,6.704623250279251,do_not_contact,Below the budget-constrained value rank,1402,base_case
e3b7e4206bcf82bb,0.6274999304643124,46.72740982195548,6.681852455488871,do_not_contact,Below the budget-constrained value rank,1403,base_case
33451cb932fbcb03,0.2568069533720158,46.687889333462536,6.671972333365634,do_not_contact,Below the budget-constrained value rank,1404,base_case
c0875241f8ce435b,0.6269411565611287,46.672634400193225,6.668158600048306,do_not_contact,Below the budget-constrained value rank,1405,base_case
c31d06400ea45809,0.5069145000036573,46.65260872158659,6.663152180396647,do_not_contact,Below the budget-constrained value rank,1406,base_case
717f41d6a6d434c8,0.44722267411671013,46.651809639147565,6.662952409786891,do_not_contact,Below the budget-constrained value rank,1407,base_case
d23d202f2017b3c0,0.7248540835549674,46.63240018438349,6.658100046095873,do_not_contact,Below the budget-constrained value rank,1408,base_case
cd01676aa48d1ecc,0.5920512707353612,46.55920795626417,6.639801989066042,do_not_contact,Below the budget-constrained value rank,1409,base_case
66a1be53b8fede25,0.7473874460533333,46.547290140201596,6.636822535050399,do_not_contact,Below the budget-constrained value rank,1410,base_case
585528af2b35f3cf,0.4857282519769808,46.53446658827668,6.63361664706917,do_not_contact,Below the budget-constrained value rank,1411,base_case
3c535f86149a5967,0.24977090618366274,46.46488167734678,6.616220419336695,do_not_contact,Below the budget-constrained value rank,1412,base_case
c8f8f8a579744de7,0.3286976177800418,46.42623762810644,6.6065594070266105,do_not_contact,Below the budget-constrained value rank,1413,base_case
2d5034d9219712fc,0.18149267657512008,46.40150664925465,6.600376662313662,do_not_contact,Below the budget-constrained value rank,1414,base_case
84533e450d37de5d,0.2571537141623754,46.389501420035884,6.597375355008971,do_not_contact,Below the budget-constrained value rank,1415,base_case
3655b014330398b1,0.6327561520155048,46.314902924850884,6.578725731212721,do_not_contact,Below the budget-constrained value rank,1416,base_case
2ea8cc9bb5c3148c,0.305855818359841,46.26008081528923,6.565020203822307,do_not_contact,Below the budget-constrained value rank,1417,base_case
3bcc9e684e1f8ef7,0.5405383865132581,46.2314373908992,6.557859347724801,do_not_contact,Below the budget-constrained value rank,1418,base_case
8d0a5fecbad72236,0.49308684256961494,46.19878554087493,6.549696385218732,do_not_contact,Below the budget-constrained value rank,1419,base_case
a64f0b9d60716910,0.6330359937537681,46.198650306153105,6.549662576538276,do_not_contact,Below the budget-constrained value rank,1420,base_case
83118b443b03e3dc,0.6184891391536439,46.177945352058934,6.544486338014734,do_not_contact,Below the budget-constrained value rank,1421,base_case
e91768fc1d94ce2b,0.4764984924155241,46.14768774421247,6.536921936053117,do_not_contact,Below the budget-constrained value rank,1422,base_case
ab361fee8934e0b7,0.4701345675419985,46.06660573517027,6.516651433792568,do_not_contact,Below the budget-constrained value rank,1423,base_case
deff002cafe5a13a,0.07696743480351464,46.03741690452645,6.509354226131613,do_not_contact,Below the budget-constrained value rank,1424,base_case
f5234ebfc2c8ae75,0.4181168644068043,46.02902219351965,6.507255548379913,do_not_contact,Below the budget-constrained value rank,1425,base_case
2b054f4b9d499feb,0.6714598374083359,46.01245681824363,6.503114204560907,do_not_contact,Below the budget-constrained value rank,1426,base_case
422ce88ffcb72c14,0.7661275809073461,46.0021305955816,6.500532648895399,do_not_contact,Below the budget-constrained value rank,1427,base_case
8502936288b85330,0.663973683148036,45.99246107113973,6.498115267784932,do_not_contact,Below the budget-constrained value rank,1428,base_case
177722f01c7a76f8,0.5564847253142409,45.97259437002272,6.49314859250568,do_not_contact,Below the budget-constrained value rank,1429,base_case
c711d3878224e810,0.2642802805750132,45.936801949127926,6.484200487281981,do_not_contact,Below the budget-constrained value rank,1430,base_case
2f3e13023a5b67aa,0.45136573168968197,45.92082112777902,6.480205281944755,do_not_contact,Below the budget-constrained value rank,1431,base_case
459336b8b5928e09,0.5904708517353358,45.91678484349491,6.479196210873727,do_not_contact,Below the budget-constrained value rank,1432,base_case
db59069f1c2f83d5,0.7708845664079437,45.88998735369847,6.472496838424618,do_not_contact,Below the budget-constrained value rank,1433,base_case
970e93d37db2eb44,0.20563531175992325,45.86510557024504,6.4662763925612605,do_not_contact,Below the budget-constrained value rank,1434,base_case
d42483b579e19b18,0.5359586965412244,45.86466545651528,6.466166364128821,do_not_contact,Below the budget-constrained value rank,1435,base_case
3b15c5b55370882e,0.6710349574243557,45.86054209525275,6.465135523813187,do_not_contact,Below the budget-constrained value rank,1436,base_case
34cc1ea7a163616b,0.7208989561927449,45.852417659161446,6.463104414790362,do_not_contact,Below the budget-constrained value rank,1437,base_case
9b03636e7539fe86,0.17286731919176673,45.84674675846562,6.461686689616405,do_not_contact,Below the budget-constrained value rank,1438,base_case
77d53e381057bf93,0.5226775238179162,45.82731993330726,6.456829983326815,do_not_contact,Below the budget-constrained value rank,1439,base_case
c3c7072636714a48,0.5186592098310501,45.79475560242765,6.448688900606912,do_not_contact,Below the budget-constrained value rank,1440,base_case
92a3eac886b3f442,0.11420409966545465,45.7558725309644,6.438968132741101,do_not_contact,Below the budget-constrained value rank,1441,base_case
f8cc379bc659c068,0.10917567023164117,45.75568715758615,6.438921789396538,do_not_contact,Below the budget-constrained value rank,1442,base_case
65a95f529dd0e9ea,0.3494593198481164,45.73339172920315,6.433347932300787,do_not_contact,Below the budget-constrained value rank,1443,base_case
72187cef30a8b711,0.6133699820438178,45.72397199644742,6.430992999111854,do_not_contact,Below the budget-constrained value rank,1444,base_case
dfbad9cb4b36f78e,0.5816983685810906,45.69095260612321,6.422738151530803,do_not_contact,Below the budget-constrained value rank,1445,base_case
f7a43f4a4d56805a,0.7016535223695364,45.68290670767459,6.4207266769186475,do_not_contact,Below the budget-constrained value rank,1446,base_case
2bc23a2acd7f8fac,0.3461533154216919,45.622660819263565,6.405665204815891,do_not_contact,Below the budget-constrained value rank,1447,base_case
823adea207896c4e,0.46852045919634633,45.563380396615074,6.390845099153768,do_not_contact,Below the budget-constrained value rank,1448,base_case
28b673e87eb8ada4,0.10491540248727046,45.54676630869499,6.386691577173748,do_not_contact,Below the budget-constrained value rank,1449,base_case
ee5d81417058f41a,0.7400029323711812,45.48798025285651,6.371995063214127,do_not_contact,Below the budget-constrained value rank,1450,base_case
2b8a1d5abeabfb0f,0.5463752904248883,45.45705822512464,6.36426455628116,do_not_contact,Below the budget-constrained value rank,1451,base_case
17ab029056083d73,0.3692451741505164,45.450388486187066,6.3625971215467665,do_not_contact,Below the budget-constrained value rank,1452,base_case
b1665e9c50a71bf3,0.4372990587542606,45.447397928683415,6.361849482170854,do_not_contact,Below the budget-constrained value rank,1453,base_case
8bcb154bdb518dff,0.07606641507278143,45.39898474034089,6.349746185085223,do_not_contact,Below the budget-constrained value rank,1454,base_case
f39d63853cc3ea01,0.6674080610590536,45.367396654519695,6.341849163629924,do_not_contact,Below the budget-constrained value rank,1455,base_case
1f382683b3c5159a,0.17532005783863988,45.347497220282314,6.3368743050705785,do_not_contact,Below the budget-constrained value rank,1456,base_case
ea2a7bb790d51dfc,0.5009366367996598,45.33752078187161,6.334380195467903,do_not_contact,Below the budget-constrained value rank,1457,base_case
41f7319565a2b7a6,0.6534927367140405,45.3311574140112,6.3327893535028,do_not_contact,Below the budget-constrained value rank,1458,base_case
51a92ce46ae073a0,0.5287583582022011,45.30084358061537,6.325210895153843,do_not_contact,Below the budget-constrained value rank,1459,base_case
d945c2c47ab9e1da,0.6685051572819952,45.26849523050758,6.317123807626896,do_not_contact,Below the budget-constrained value rank,1460,base_case
f3afe4c076caa524,0.07819811842155285,45.26545003702639,6.316362509256598,do_not_contact,Below the budget-constrained value rank,1461,base_case
49b9e861f59cfcf6,0.3830011363014396,45.239136717085294,6.309784179271324,do_not_contact,Below the budget-constrained value rank,1462,base_case
8448d99459c81d16,0.5420275673815061,45.230303401500855,6.307575850375214,do_not_contact,Below the budget-constrained value rank,1463,base_case
585af8bf8671e28a,0.3749144331216969,45.215805377776014,6.303951344444004,do_not_contact,Below the budget-constrained value rank,1464,base_case
4d62ec995f408552,0.7063463384255351,45.2022807543729,6.300570188593225,do_not_contact,Below the budget-constrained value rank,1465,base_case
7160ca5d939a739b,0.37688385923394263,45.16613857445492,6.29153464361373,do_not_contact,Below the budget-constrained value rank,1466,base_case
332d85b3b12fe824,0.5609837390722365,45.16031296279319,6.290078240698298,do_not_contact,Below the budget-constrained value rank,1467,base_case
7e79f07df1e4b37c,0.6103208783197883,45.12773606384347,6.281934015960868,do_not_contact,Below the budget-constrained value rank,1468,base_case
c9228b545e1bd06b,0.6305609493820695,45.0523187114501,6.263079677862525,do_not_contact,Below the budget-constrained value rank,1469,base_case
fabafa9eb7a12f56,0.32578327289168946,45.027972171088415,6.256993042772104,do_not_contact,Below the budget-constrained value rank,1470,base_case
17e0e593345599f9,0.7192019741454068,44.975295453183016,6.243823863295754,do_not_contact,Below the budget-constrained value rank,1471,base_case
356d66875d75a0a6,0.6966836401927333,44.9151942832255,6.228798570806376,do_not_contact,Below the budget-constrained value rank,1472,base_case
9f55c91b73b388ed,0.3902946208083275,44.80621276341681,6.201553190854202,do_not_contact,Below the budget-constrained value rank,1473,base_case
531d0454bc13f7e8,0.40521080742241444,44.76627176620237,6.191567941550593,do_not_contact,Below the budget-constrained value rank,1474,base_case
461bedc954c93c2d,0.057237040884177054,44.76345841984968,6.190864604962419,do_not_contact,Below the budget-constrained value rank,1475,base_case
4b011405d771f0e9,0.13192419602209135,44.74050799054001,6.1851269976350025,do_not_contact,Below the budget-constrained value rank,1476,base_case
cf7832af62c73343,0.676850742925995,44.71479062992001,6.1786976574800025,do_not_contact,Below the budget-constrained value rank,1477,base_case
07e1f2d28d3170da,0.11999043843004574,44.70465766022449,6.176164415056123,do_not_contact,Below the budget-constrained value rank,1478,base_case
4935794a6b9a4370,0.4612275345552063,44.67911127236283,6.169777818090708,do_not_contact,Below the budget-constrained value rank,1479,base_case
f8c48398ca475d09,0.462167435077926,44.66963801886924,6.167409504717311,do_not_contact,Below the budget-constrained value rank,1480,base_case
4e836f4786e77cc6,0.5806063788452039,44.61669718235969,6.154174295589922,do_not_contact,Below the budget-constrained value rank,1481,base_case
89d5b7ea2e748750,0.5372305082379801,44.61000971255716,6.1525024281392895,do_not_contact,Below the budget-constrained value rank,1482,base_case
f63def220f97cc8b,0.4704213380569223,44.588180895718295,6.147045223929574,do_not_contact,Below the budget-constrained value rank,1483,base_case
068472ec05c6be48,0.5606334236725207,44.58549428440455,6.146373571101137,do_not_contact,Below the budget-constrained value rank,1484,base_case
3537d40887d581b2,0.49408510371086867,44.567711567479634,6.1419278918699085,do_not_contact,Below the budget-constrained value rank,1485,base_case
b7ab58baef2091fe,0.5837390236561724,44.55096228543907,6.1377405713597675,do_not_contact,Below the budget-constrained value rank,1486,base_case
749eefc08a85516d,0.7115639366696674,44.54888338307787,6.137220845769468,do_not_contact,Below the budget-constrained value rank,1487,base_case
9e5aee3d1abd1e12,0.3013258174620761,44.53264123690276,6.1331603092256906,do_not_contact,Below the budget-constrained value rank,1488,base_case
47768b7a3dee2090,0.5586052914466875,44.49961472722602,6.124903681806504,do_not_contact,Below the budget-constrained value rank,1489,base_case
707af32ab41c6bd4,0.5862820342070643,44.42669370610871,6.106673426527177,do_not_contact,Below the budget-constrained value rank,1490,base_case
4a638df5975d418a,0.6618512193812509,44.38208814365824,6.095522035914559,do_not_contact,Below the budget-constrained value rank,1491,base_case
9f4a8e8e5accb842,0.7247180765681764,44.352746285972394,6.0881865714930985,do_not_contact,Below the budget-constrained value rank,1492,base_case
4da3a7e335c801fd,0.5069936571028629,44.32899040878881,6.082247602197203,do_not_contact,Below the budget-constrained value rank,1493,base_case
65dbb5e26c5b0b3a,0.5608259488013398,44.32319638566749,6.080799096416872,do_not_contact,Below the budget-constrained value rank,1494,base_case
680290890710bf95,0.7267465190831511,44.31663936043101,6.079159840107753,do_not_contact,Below the budget-constrained value rank,1495,base_case
30b48848ee142129,0.4883240838005198,44.29636596562895,6.074091491407238,do_not_contact,Below the budget-constrained value rank,1496,base_case
357a0d4d24e133bf,0.4302517241626219,44.28774610081741,6.071936525204352,do_not_contact,Below the budget-constrained value rank,1497,base_case
b813fd4eeb5b5a25,0.6554183284231759,44.125711251926106,6.031427812981526,do_not_contact,Below the budget-constrained value rank,1498,base_case
bcc1d528e6277171,0.6511796224176838,44.093325772768615,6.023331443192154,do_not_contact,Below the budget-constrained value rank,1499,base_case
7468cb79433c26de,0.3435215642725559,44.03809045348458,6.009522613371145,do_not_contact,Below the budget-constrained value rank,1500,base_case
84fc45f699de0d0e,0.14683488845404594,44.01170212566191,6.002925531415478,do_not_contact,Below the budget-constrained value rank,1501,base_case
93c4d07fec81db27,0.40856496403110926,43.94054903409975,5.985137258524938,do_not_contact,Below the budget-constrained value rank,1502,base_case
6601bca457745aef,0.6505439047079031,43.88536653964279,5.971341634910697,do_not_contact,Below the budget-constrained value rank,1503,base_case
39c01418d0f04bce,0.6904233556121726,43.874678190764534,5.968669547691134,do_not_contact,Below the budget-constrained value rank,1504,base_case
29461dd484fee890,0.09215442334218987,43.86808583473596,5.967021458683989,do_not_contact,Below the budget-constrained value rank,1505,base_case
0f94ccd229c68636,0.7627047825608599,43.85971987355353,5.9649299683883825,do_not_contact,Below the budget-constrained value rank,1506,base_case
ce0b66b59818ef47,0.12597802499770736,43.83543955622724,5.958859889056811,do_not_contact,Below the budget-constrained value rank,1507,base_case
6d81d2ac6a73f2d9,0.608125748298808,43.786878254759074,5.9467195636897685,do_not_contact,Below the budget-constrained value rank,1508,base_case
43f8e28737c0308e,0.33301569360665395,43.78173974631359,5.945434936578398,do_not_contact,Below the budget-constrained value rank,1509,base_case
6e4f5c7633c0e1a7,0.15589998691448254,43.723866230022686,5.930966557505672,do_not_contact,Below the budget-constrained value rank,1510,base_case
a9b55c5c03d79e56,0.06542689705501911,43.70837315070846,5.927093287677115,do_not_contact,Below the budget-constrained value rank,1511,base_case
c6048109b5735eba,0.707396274250275,43.68525691632573,5.921314229081432,do_not_contact,Below the budget-constrained value rank,1512,base_case
ecf392b23921ca95,0.1396861490725213,43.67992865805194,5.9199821645129855,do_not_contact,Below the budget-constrained value rank,1513,base_case
9286c1bda75b2554,0.6317716415906545,43.65194568988547,5.912986422471368,do_not_contact,Below the budget-constrained value rank,1514,base_case
5f3c69bd38443775,0.5650843606996603,43.64005246593302,5.910013116483254,do_not_contact,Below the budget-constrained value rank,1515,base_case
8310be9599c940e5,0.14130323644195292,43.59678210076327,5.899195525190818,do_not_contact,Below the budget-constrained value rank,1516,base_case
d2bc7689ef29f546,0.7771029661989811,43.58848247706705,5.897120619266763,do_not_contact,Below the budget-constrained value rank,1517,base_case
c2d39a5d137e501c,0.21211674189321256,43.575354403864544,5.893838600966136,do_not_contact,Below the budget-constrained value rank,1518,base_case
260d10693f6dbde2,0.41547771975370923,43.557229966959746,5.889307491739936,do_not_contact,Below the budget-constrained value rank,1519,base_case
0535576f9176b833,0.7808075164768381,43.51635491204538,5.879088728011345,do_not_contact,Below the budget-constrained value rank,1520,base_case
a9c95d7250d18e19,0.5275007243262018,43.506149739527814,5.8765374348819535,do_not_contact,Below the budget-constrained value rank,1521,base_case
724b6beccadf4454,0.06004070608527821,43.453380296510566,5.863345074127642,do_not_contact,Below the budget-constrained value rank,1522,base_case
e976ddb9e3d19bdf,0.3134748928950296,43.453262703323205,5.863315675830801,do_not_contact,Below the budget-constrained value rank,1523,base_case
2e023453dc76a364,0.37681716976393315,43.407077053786516,5.851769263446629,do_not_contact,Below the budget-constrained value rank,1524,base_case
ff9533031697df49,0.1281949548491751,43.397709870136396,5.849427467534099,do_not_contact,Below the budget-constrained value rank,1525,base_case
762cb0343639ee49,0.5507228217978998,43.39585691203091,5.848964228007727,do_not_contact,Below the budget-constrained value rank,1526,base_case
fd7ab70fd20bc5f8,0.20502048484591726,43.387972656729346,5.8469931641823365,do_not_contact,Below the budget-constrained value rank,1527,base_case
3083de9023481b61,0.25310569938520333,43.362701182921505,5.840675295730376,do_not_contact,Below the budget-constrained value rank,1528,base_case
8e9c7abb989398d6,0.5734832761316543,43.33813117726911,5.834532794317278,do_not_contact,Below the budget-constrained value rank,1529,base_case
f499f053d005500a,0.6841843521326069,43.334526403198986,5.833631600799746,do_not_contact,Below the budget-constrained value rank,1530,base_case
3f2aa3c81a82bd82,0.603566019855238,43.23041617213142,5.807604043032855,do_not_contact,Below the budget-constrained value rank,1531,base_case
7924293ade636f8c,0.6745270846935744,43.14781129013621,5.786952822534053,do_not_contact,Below the budget-constrained value rank,1532,base_case
ad85c5a1dc64634b,0.3068530554653963,43.13326002107663,5.7833150052691575,do_not_contact,Below the budget-constrained value rank,1533,base_case
61b3a61dc744ed86,0.606300969362594,43.09981385859403,5.774953464648508,do_not_contact,Below the budget-constrained value rank,1534,base_case
6f376acfc70d6295,0.529022642997266,43.061120583369956,5.765280145842489,do_not_contact,Below the budget-constrained value rank,1535,base_case
bb383a93626b0d1e,0.7383613566106618,43.028008056486314,5.7570020141215785,do_not_contact,Below the budget-constrained value rank,1536,base_case
53a740c52d8acb00,0.6804647581658203,42.99584620946552,5.74896155236638,do_not_contact,Below the budget-constrained value rank,1537,base_case
a94e1457154964b1,0.6993930695803061,42.98749562868393,5.746873907170983,do_not_contact,Below the budget-constrained value rank,1538,base_case
81171351c3b81509,0.6650377856559752,42.97972949248153,5.744932373120383,do_not_contact,Below the budget-constrained value rank,1539,base_case
aa5e2ed0d072e561,0.5291302959725749,42.96432177238114,5.741080443095285,do_not_contact,Below the budget-constrained value rank,1540,base_case
c4d634f989f4414c,0.5200535168445499,42.9106557818775,5.727663945469375,do_not_contact,Below the budget-constrained value rank,1541,base_case
437b5f6308bf31d9,0.5886446307825834,42.91042765015799,5.727606912539498,do_not_contact,Below the budget-constrained value rank,1542,base_case
c0ef518357fa573e,0.5876470710619948,42.85710089255128,5.71427522313782,do_not_contact,Below the budget-constrained value rank,1543,base_case
84a2c1048b6c5135,0.46601942995024637,42.7141759006647,5.678543975166175,do_not_contact,Below the budget-constrained value rank,1544,base_case
12110f76c5b2a27c,0.6087872540876322,42.705817086993314,5.676454271748328,do_not_contact,Below the budget-constrained value rank,1545,base_case
c5efecbeb97fb489,0.44127434850284597,42.646959411057544,5.661739852764386,do_not_contact,Below the budget-constrained value rank,1546,base_case
a78f28cc4ad2ddd3,0.5462863630713638,42.597225446852654,5.649306361713164,do_not_contact,Below the budget-constrained value rank,1547,base_case
214de45a2a266a7a,0.6938238875302097,42.57442138662873,5.643605346657182,do_not_contact,Below the budget-constrained value rank,1548,base_case
b5540bea1a94bab3,0.7653501608354031,42.56877594566511,5.642193986416277,do_not_contact,Below the budget-constrained value rank,1549,base_case
51cba0737d8e915d,0.4629103833183625,42.49933938207553,5.624834845518883,do_not_contact,Below the budget-constrained value rank,1550,base_case
bd8475e738c70c12,0.5651300845502464,42.481393585726565,5.620348396431641,do_not_contact,Below the budget-constrained value rank,1551,base_case
8ac1ae8df5e6b2a8,0.6118136967978959,42.459258744077175,5.614814686019294,do_not_contact,Below the budget-constrained value rank,1552,base_case
6c89a19242f7a5a1,0.7813041291458159,42.43184594978012,5.60796148744503,do_not_contact,Below the budget-constrained value rank,1553,base_case
0231aabda8c7e867,0.18675253561039326,42.384888600795826,5.596222150198956,do_not_contact,Below the budget-constrained value rank,1554,base_case
7592e1cbf1537092,0.5640661483190225,42.34388168816069,5.585970422040173,do_not_contact,Below the budget-constrained value rank,1555,base_case
66a688a478e61e60,0.6371082143717108,42.34061915660797,5.585154789151993,do_not_contact,Below the budget-constrained value rank,1556,base_case
1798c187fd6cea52,0.03940394427810154,42.31232970329608,5.57808242582402,do_not_contact,Below the budget-constrained value rank,1557,base_case
657c9c79c1308293,0.6940431494420608,42.27659738353896,5.569149345884741,do_not_contact,Below the budget-constrained value rank,1558,base_case
309fd72bde196f56,0.2893789002120553,42.27521884252905,5.5688047106322625,do_not_contact,Below the budget-constrained value rank,1559,base_case
53e7affb1b5bbf16,0.4796159083607669,42.252482870904295,5.563120717726074,do_not_contact,Below the budget-constrained value rank,1560,base_case
c890a510a2e6f090,0.5296090136403362,42.20162944742337,5.550407361855843,do_not_contact,Below the budget-constrained value rank,1561,base_case
8b9412fad3bafe76,0.5253234189627616,42.13120086252295,5.532800215630738,do_not_contact,Below the budget-constrained value rank,1562,base_case
ec4dabdcd4bb1c18,0.5620272668160683,42.06352571668159,5.515881429170397,do_not_contact,Below the budget-constrained value rank,1563,base_case
675228a90edcd35f,0.6477608986152465,41.99433905722643,5.498584764306608,do_not_contact,Below the budget-constrained value rank,1564,base_case
ae527b7b92bb9e53,0.6365460859965857,41.97002963409888,5.49250740852472,do_not_contact,Below the budget-constrained value rank,1565,base_case
f39f8720f4f5dfc8,0.5134228846176578,41.93997517576261,5.484993793940653,do_not_contact,Below the budget-constrained value rank,1566,base_case
a3781a6ec74de1e4,0.5854916761349567,41.927937165538445,5.481984291384611,do_not_contact,Below the budget-constrained value rank,1567,base_case
106ab433fbe5e537,0.5197546247822192,41.89274251207165,5.473185628017912,do_not_contact,Below the budget-constrained value rank,1568,base_case
96c2b0fd8b8abc4f,0.37104893249945103,41.88771398986303,5.471928497465758,do_not_contact,Below the budget-constrained value rank,1569,base_case
